Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower
2009-01-26,2.6883976459503174,2.728285849468511,2.6482089244705675,2.6650040945179034,692238400,,,42.08337749802278,2.60893246015595,2.6459102654651483,-0.03697780530919825,-0.039797377139537016,,,
2009-01-27,2.7210872173309326,2.7456802359045525,2.6913962052543208,2.704891883220633,618038400,,,46.27399931549711,2.6261870381828705,2.651478928566317,-0.025291890383446702,-0.036896279788318956,,,
2009-01-28,2.825156688690185,2.849149273464093,2.744180613913186,2.7627750873459767,861406000,,,54.955024815810766,2.6567977536455345,2.6643439478347517,-0.0075461941892172035,-0.031026262668498606,,,
2009-01-29,2.7891674041748047,2.82935532104658,2.777170712255149,2.7918662594330987,592729200,,,50.47323034221396,2.677162315265422,2.6735901297858664,0.003572185479555401,-0.024106573038887805,,,
2009-01-30,2.7030935287475586,2.807761477341915,2.6994943204445803,2.777171109838325,651478800,2.6624547481536864,,49.306652869298844,2.681151732724212,2.6757755667459917,0.005376165978220104,-0.018210025235466224,2.6624547481536864,2.9250464638451072,2.3998630324622656
2009-02-02,2.744479179382324,2.759174721485117,2.6662027937577357,2.672201137646014,558247200,2.663594388961792,,54.46557739713825,2.69089441682546,2.6808647232375717,0.0100296935878883,-0.012562081470795319,2.663594388961792,2.927463212406098,2.399725565517486
2009-02-03,2.788567304611206,2.800563997974938,2.707592026948076,2.75677686804467,599309200,2.6611951112747194,,58.125245899228204,2.705921014946344,2.6888426922282114,0.01707832271813281,-0.0066340006330096925,2.6611951112747194,2.919250820387237,2.4031394021622017
2009-02-04,2.805661678314209,2.8866379479824658,2.792166200636312,2.795765408454838,808421600,2.661989855766296,,63.422643850944915,2.7212657323875544,2.697495950456804,0.023769781930750522,-0.0005532441202576489,2.661989855766296,2.9218047040970596,2.402175007435533
2009-02-05,2.892935514450073,2.916628176279645,2.7777698935595354,2.7822684520838354,749246400,2.6701624393463135,,70.7093891787716,2.7476764680894803,2.711972955197046,0.03570351289243412,0.006698107282280705,2.6701624393463135,2.9485364682080593,2.3917884104845677
2009-02-06,2.9907076358795166,2.9991051211692152,2.909131921485415,2.9097313557404125,687209600,2.6806893587112426,,75.73249063992033,2.785065878518717,2.732619968580933,0.05244590993778386,0.015847667813381337,2.6806893587112426,2.9907042578620766,2.3706744595604086
2009-02-09,3.0743815898895264,3.089077137272778,2.9841084840511125,2.9991047495838146,715010800,2.698578989505768,,87.45765485559292,2.8295759879603795,2.757935644233421,0.07164034372695838,0.027006202996096747,2.698578989505768,3.055118761190475,2.342039217821061
2009-02-10,2.9340243339538574,3.0743818387098165,2.9109313004523463,3.038992995670997,849060800,2.712329864501953,,73.07700492561678,2.8456449642670685,2.770979250879379,0.07466571338768935,0.03653810507441527,2.712329864501953,3.0833624819464798,2.3412972470574265
2009-02-11,2.9037322998046875,2.948418771182084,2.872241787711885,2.890236823677585,674973600,2.7259907960891723,,65.11793092769301,2.854581477426702,2.7808128100590315,0.07376866736767074,0.04398421753306636,2.7259907960891723,3.1043858267786337,2.347595765399711
2009-02-12,2.977210998535156,2.991606829853187,2.874041841779786,2.874041841779786,817188400,2.746894598007202,,67.92640334476103,2.8734475575972334,2.795360824020226,0.07808673357700746,0.05080472074185458,2.746894598007202,3.1325995951461922,2.361189600868212
2009-02-13,2.9739110469818115,2.997303986085087,2.942720261299045,2.968812054564063,608977600,2.7705575466156005,,66.26786159663672,2.8889034790410144,2.8085867664618247,0.08031671257918971,0.056707119109321615,2.7705575466156005,3.150682740127029,2.390432353104172
2009-02-17,2.835052013397217,2.9103296286596696,2.827554684056721,2.9052314366996623,678238400,2.7888520121574403,,55.79261501964751,2.880618638172738,2.8105471551237056,0.07007148304903232,0.059379991897263756,2.7888520121574403,3.1421757664375027,2.435528257877378
2009-02-18,2.8302550315856934,2.874641596048768,2.780770272833597,2.8506492102246623,684779200,2.8130997896194456,,50.288225922541336,2.8728703910055002,2.8120069978245934,0.06086339318090683,0.059676672153992374,2.8130997896194456,3.0982388053686383,2.527960773870253
2009-02-19,2.71838903427124,2.826656203984008,2.7024934133205183,2.800264475917614,922804400,2.824811351299286,,46.31482382616983,2.8491040284309985,2.8050723338576784,0.044031694573320124,0.056547676637857924,2.824811351299286,3.069424605011045,2.580198097587527
2009-02-20,2.7351834774017334,2.7711725545464363,2.6692026684204944,2.681199361155109,750316000,2.8290701031684877,,51.80071715622751,2.831577789811112,2.7998953815276084,0.03168240828350344,0.05157462296698703,2.8290701031684877,3.063628441606638,2.5945117647303375
2009-02-23,2.607722043991089,2.759176733818222,2.5945262784481256,2.748680024781725,786982000,2.826955783367157,,43.001945446014176,2.797138444300339,2.7856603194878664,0.011478124812472679,0.04355532333608417,2.826955783367157,3.068954541192782,2.5849570255415317
2009-02-24,2.70669174194336,2.7258860513812686,2.6092212086814053,2.622716888417309,807105600,2.827870488166809,,46.033121565335094,2.78322356701465,2.7798107952253104,0.0034127717893395193,0.035526813026735236,2.827870488166809,3.0677934989612554,2.5879474773723627
2009-02-25,2.7339835166931152,2.7867677655586607,2.676700908296421,2.694995665234189,833053200,2.8285153031349184,,46.56116671432657,2.7756481746574906,2.7764161820007036,-0.0007680073432130285,0.028267848952745582,2.8285153031349184,3.0672965390729403,2.5897340671968965
2009-02-26,2.674901247024536,2.786767601690721,2.668003549256416,2.7591758095591192,629868400,2.8210025310516356,,39.24875723194374,2.7601486473293435,2.768896557187654,-0.008747909858310532,0.02086469719053436,2.8210025310516356,3.069486539465441,2.57251852263783
2009-02-27,2.6785004138946533,2.7381823609699323,2.629314772539612,2.637112623132673,706658400,2.8154691815376283,,33.02894544760831,2.7475873806470834,2.762200546573358,-0.014613165926274707,0.01376912456717255,2.8154691815376283,3.071744713988518,2.5591936490867386
2009-03-02,2.637411594390869,2.7351828145783923,2.629314028969135,2.642810305024992,770929600,2.812185084819794,,25.09397589444586,2.730637259684589,2.7529569204857665,-0.02231966080117731,0.006551367493502578,2.812185084819794,3.0760937479300994,2.548276421709488
2009-03-03,2.6503071784973145,2.721386151985095,2.6356116364164595,2.667102140935933,724340400,2.807476484775543,,31.07986929484595,2.7182787856557775,2.7453532358940294,-0.027074450238251835,-0.0001737960528483051,2.807476484775543,3.0797008177085448,2.5352521518425415
2009-03-04,2.7342824935913086,2.7822682488792743,2.6826983322126337,2.7045914889487936,741403600,2.8047622442245483,,39.45498333507421,2.7207408945689364,2.744533180908643,-0.023792286339706425,-0.004897494110219929,2.8047622442245483,3.0788564948447554,2.5306679936043412
2009-03-05,2.6644036769866943,2.7552761975316358,2.6527077055553656,2.7129890682572024,706899200,2.797699344158173,,30.446103003618973,2.7120736303255146,2.7385976620996093,-0.02652403177409468,-0.00922280164299488,2.797699344158173,3.0788842070538656,2.51651448126248
2009-03-06,2.558236122131348,2.6512082760696827,2.4691622921753056,2.6494085721881757,1011147200,2.7809643745422363,,26.976706350851828,2.688406321372566,2.7252375480278865,-0.03683122665532057,-0.01474448664546002,2.7809643745422363,3.0776938903035047,2.484234858780968
2009-03-09,2.492555618286133,2.6272152933245274,2.4763610838551,2.5246465717307918,698297600,2.756056773662567,,29.356453940905553,2.658275443974653,2.7080018495284977,-0.049726405553844444,-0.021740870427136905,2.756056773662567,3.062138816195638,2.4499747311294957
2009-03-10,2.6581056118011475,2.674300942415701,2.5300437543429832,2.5453389328214158,844258800,2.7352429747581484,,41.308230762285966,2.65824931594796,2.704305831919064,-0.04605651597110416,-0.02660399953593036,2.7352429747581484,3.0045926737323856,2.465893275783911
2009-03-11,2.7795701026916504,2.821257810048632,2.686598134418269,2.6934958324744542,846372800,2.727520263195038,,53.059359772468696,2.676914052370066,2.7098809630874037,-0.032966910717337594,-0.027876581772211806,2.727520263195038,2.981278144745473,2.473762381644603
2009-03-12,2.889636754989624,2.8965352534083006,2.759175730869412,2.786167887817669,768457200,2.7268154859542846,,57.06445404850847,2.7096406220038443,2.7231962069320126,-0.01355558492816833,-0.02501238240340311,2.7268154859542846,2.9785832099335465,2.4750477619750226
2009-03-13,2.877040386199951,2.9151298832656747,2.849448795472044,2.8881377267135964,601168400,2.7218069553375246,,63.764510516735605,2.7353944318801684,2.7345920720629713,0.000802359817197118,-0.019849433959283066,2.7218069553375246,2.9559711297889537,2.4876427808860955
2009-03-16,2.8617446422576904,2.920826937212995,2.8245555050337323,2.8950348553512395,797244000,2.7161986351013185,2.7331735849380494,58.665726103791116,2.7548329257844024,2.744010780966284,0.010822144818118495,-0.013715118203802753,2.7161986351013185,2.9293717083060224,2.5030255618966146
2009-03-17,2.988907814025879,2.989807165524587,2.85124837266008,2.8563473673103683,786646000,2.7238914251327513,2.7385180139541627,62.81664938169673,2.790844447052322,2.7621513019336614,0.028693145118660723,-0.005233465539310058,2.7238914251327513,2.9644669177292866,2.483315932536216
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,2.7346131563186646,2.7426807498931884,68.6534961301637,2.829897556014112,2.7830800688499795,0.046817487164132476,0.005176725001378449,2.7346131563186646,3.011518184153747,2.457708128483582
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.054587611694504,500180800,2.751078200340271,2.7478392124176025,68.63454442574897,2.863404072735536,2.802680798172453,0.060723274563082796,0.01628603491371932,2.751078200340271,3.0611018852091423,2.4410545154714
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.061785349675189,695587200,2.7666585206985475,2.7541853332519532,71.53678755046928,2.8916172745558013,2.8207629527202163,0.07085432183558504,0.027199692298092465,2.7666585206985475,3.1034803805108346,2.4298366608862603
2009-03-23,3.228835105895996,3.243830567371206,3.051588422911704,3.080379276486674,666397200,2.7977141737937927,2.7631586503982546,75.83715234890754,2.9434969409158316,2.8509905196221257,0.0925064212937059,0.04026103809721515,2.7977141737937927,3.183771138616435,2.4116572089711505
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,2.8220818638801575,2.772707781791687,71.47662323198574,2.9820428798011887,2.8764020028849795,0.10564087691620916,0.053337005861013954,2.8220818638801575,3.243822040981986,2.400341686778329
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,2.845070004463196,2.7834025716781614,76.44595967945966,3.0146126411169876,2.89990898995675,0.11470365116023773,0.06561033492085871,2.845070004463196,3.2957214052482042,2.3944186036781874
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,2.8760807633399965,2.7966946268081667,86.99186602641743,3.0577670693390737,2.9291836147422163,0.12858345459685738,0.07820495885605845,2.8760807633399965,3.3614482930591616,2.3907132336208314
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,2.9023828983306883,2.8096027898788454,84.87071772006573,3.0803479992420617,2.9495806146656443,0.13076738457641746,0.08871744400013026,2.9023828983306883,3.39953822930954,2.4052275673518366
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,2.9272005796432494,2.82226505279541,75.68012933636594,3.0885660333036045,2.9632239188120475,0.12534211449155697,0.0960423780984156,2.9272005796432494,3.4181793873915645,2.4362217718949344
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,2.9523181319236755,2.835934963226318,72.6511473327333,3.098426370350101,2.9772560895745506,0.12117028077555059,0.10106795863384262,2.9523181319236755,3.434981633770743,2.469654630076608
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,2.9785903215408327,2.8542234992980955,72.55120506082542,3.1232417419784624,2.9981798078234316,0.12506193415503075,0.10586675373808024,2.9785903215408327,3.4684313141510046,2.488749328930661
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,3.014384651184082,2.8721461486816406,77.09953085132089,3.1627876693435732,3.026484286492191,0.13630338285138244,0.11195407956074069,3.014384651184082,3.5121184335175326,2.5166508688506313
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,3.060405910015106,2.888719205856323,80.4922242669241,3.2113836123294592,3.059978879992905,0.15140473233655438,0.11984421011590343,3.060405910015106,3.5507080854759465,2.570103734554266
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.447170640661461,658064400,3.113400089740753,2.9067678213119508,79.40537890983646,3.2638537047093994,3.096457423163732,0.16739628154566732,0.12935462440185622,3.113400089740753,3.57345894547867,2.653341234002836
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,3.152943325042725,2.9219792747497557,70.09550030765263,3.2923331836526577,3.122569489436091,0.16976369421656656,0.1374364383647983,3.152943325042725,3.583218190243151,2.7226684598422985
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,3.188392734527588,2.9373286962509155,71.14504640819082,3.3225216619197746,3.1496797711363005,0.17284189078347412,0.14451752884853347,3.188392734527588,3.6057767716701754,2.7710086973850006
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,3.2232123374938966,2.9525461387634278,73.67041684545427,3.363061223826855,3.1820019224829297,0.18105930134392523,0.15182588334761182,3.2232123374938966,3.651699525858995,2.7947251491287983
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,3.2596364617347717,2.9688732481002806,69.28753899458489,3.4003630157023323,3.2133738445965982,0.1869891711057341,0.1588585408992363,3.2596364617347717,3.6880725462544177,2.8312003772151257
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,3.293961238861084,2.9857761812210084,67.72748361377188,3.423113349407194,3.2381787586845494,0.18493459072264473,0.16407375086391798,3.293961238861084,3.697448256957507,2.8904742207646614
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,3.320923149585724,3.0014495182037355,66.41155312382259,3.439272223116653,3.2596578157093,0.17961440740735313,0.16718188217260502,3.320923149585724,3.710404439325766,2.9314418598456817
2009-04-16,3.642411231994629,3.693395556065461,3.562634855727158,3.574631544142424,593446000,3.3508092284202577,3.0185263967514038,66.83137610879604,3.4705243783286495,3.2880099206193245,0.18251445770932495,0.170248397279949,3.3508092284202577,3.7427653339458367,2.958853122894679
2009-04-17,3.701494693756104,3.726387431027832,3.60642330534098,3.634314815405359,497495600,3.383499467372894,3.0364430570602416,74.84263926478701,3.5060582730097964,3.3186384223331604,0.18741985067663602,0.1736826879592864,3.383499467372894,3.7780589122766766,2.988940022469112
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,3.4118560433387755,3.050862774848938,73.60663243453476,3.5226526008367336,3.340511235781437,0.18214136505529677,0.1753744233784885,3.4118560433387755,3.785488428553476,3.038223658124075
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,3.432999682426453,3.0640827798843384,74.08801913447437,3.5425072603463956,3.363562839623518,0.17894442072287742,0.17608842284736628,3.432999682426453,3.8108597737120653,3.0551395911408403
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,3.4555080056190492,3.0754793882369995,70.53184565460514,3.5581541445273475,3.384351666875301,0.1738024776520466,0.17563123380830237,3.4555080056190492,3.8270129830937876,3.084003028144311
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,3.483864498138428,3.0920164251327513,70.40859560682053,3.5893421497910563,3.412242371457979,0.17709977833307722,0.17592494271325737,3.483864498138428,3.8578119997963087,3.109916996480547
2009-04-24,3.715890645980835,3.753079592223005,3.687999136511033,3.738084126884772,540764000,3.5049032092094423,3.1082595920562746,63.49381055189697,3.6088111492048687,3.43473483623745,0.17407631296741854,0.1755552167640896,3.5049032092094423,3.881475628249908,3.1283307901689765
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,3.531715178489685,3.1235310220718384,61.34401071605918,3.6291144338369437,3.4574050335023316,0.17170940033461202,0.1747860534781941,3.531715178489685,3.894345178645371,3.169085178333999
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,3.5608214497566224,3.138370614051819,67.75758406319702,3.6424646203206192,3.476552115908147,0.1659125044124723,0.17301134366504975,3.5608214497566224,3.8797804107019305,3.2418624888113143
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,3.590842592716217,3.156731195449829,67.6543999592648,3.659482537701713,3.49703574312219,0.16244679457952316,0.17089843384794443,3.590842592716217,3.8566409161707607,3.325044269261673
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,3.6165449380874635,3.175601558685303,63.9609490488839,3.6770657154952,3.5175348135101294,0.15953090198507036,0.1686249274753696,3.6165449380874635,3.844208097140079,3.3888817790348478
2009-05-01,3.816060543060303,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,3.6383334517478945,3.197554988861084,65.14257591788234,3.6984495351206004,3.539647830513846,0.15880170460675425,0.16666028290164656,3.6383334517478945,3.8538818897114404,3.4227850137843485
2009-05-04,3.9609179496765137,3.966316061558243,3.829257035860029,3.846052007053217,609358400,3.6624462842941283,3.2220696783065796,76.36045480989178,3.738829291206126,3.5708530245258956,0.16797626668023025,0.1669234796573633,3.6624462842941283,3.9085217332540365,3.41637083533422
2009-05-05,3.980111360549927,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,3.683829891681671,3.2495174646377563,78.90327113405333,3.7759496095667107,3.601168456823972,0.17478115274273875,0.16849501427443841,3.683829891681671,3.9619028555464157,3.405756927816926
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,3.7100720405578613,3.274859895706177,74.58868815020668,3.806390176612506,3.6287717781973354,0.17761839841517046,0.17031969110258485,3.7100720405578613,3.9938251097416413,3.4263189713740814
2009-05-07,3.8706459999084473,3.970515704795396,3.835855977176028,3.968716200149384,531776000,3.729176425933838,3.297593145370483,61.7797467362421,3.8162756878888047,3.646688387212973,0.16958730067583172,0.17017321301723426,3.729176425933838,4.00134749260063,3.4570053592670456
2009-05-08,3.874543428421021,3.935725361455962,3.786669654305818,3.87004426812192,467964000,3.743602156639099,3.321585988998413,70.54408963315895,3.8252399556629917,3.663566538413569,0.16167341724942252,0.1684732538636719,3.743602156639099,4.014407764853827,3.4727965484243715
2009-05-11,3.8859384059906006,3.927626097441287,3.8124602910448,3.819958621737685,404658800,3.7576229333877564,3.345734748840332,69.26530051965877,3.8345781787903164,3.6800385286044603,0.15453965018585603,0.16568653312810874,3.7576229333877564,4.0273622004749745,3.4878836663005384
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,3.766785216331482,3.3676162338256836,55.78076207206839,3.8187178195392595,3.6838494408306817,0.13486837870857782,0.15952290224420257,3.766785216331482,4.018419707509029,3.5151507251539353
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,3.769559383392334,3.3862826776504518,38.72557182205068,3.78255036572333,3.676425731860684,0.10612463386264581,0.14884324856789122,3.769559383392334,4.011138873889875,3.527979892894793
2009-05-14,3.687397718429565,3.7047933194450064,3.589927414629721,3.592326352218827,447826400,3.7718087077140807,3.405344982147217,48.31370780530285,3.767911496908905,3.677238471606527,0.09067302530237775,0.13720920391478852,3.7718087077140807,4.009205016901684,3.5344123985264773
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,3.7703091621398928,3.4254869842529296,45.855751112307864,3.7530795408109716,3.6768136798039945,0.07626586100697708,0.12502053533322624,3.7703091621398928,4.009943897758354,3.530674426521432
2009-05-18,3.798364400863648,3.7998643874274096,3.646010453251964,3.710791373239153,458841600,3.7795313119888307,3.4502895498275756,54.39714429680522,3.7600464423575373,3.6858174369195242,0.07422900543801303,0.11486222935418361,3.7795313119888307,4.00774950651098,3.5513131174666808
2009-05-19,3.8223581314086914,3.8781411392724263,3.771073081533136,3.8034637447239006,372422400,3.7880638241767883,3.476885600090027,53.746269768967416,3.7696328560577146,3.6959315624372406,0.07370129362047395,0.10663004220744168,3.7880638241767883,4.0087975617760465,3.56733008657753
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596556,388584000,3.794601845741272,3.499222936630249,50.063031444044114,3.7704543303276443,3.701786442168723,0.06866788815892111,0.09903761139773758,3.794601845741272,4.004894470704203,3.5843092207783402
2009-05-21,3.724287986755371,3.8022644877791794,3.685599853775073,3.753379566350111,407946000,3.7927724361419677,3.5181172943115233,45.218707114912384,3.7633518159319097,3.7034532232492157,0.05989859268269404,0.09120980765472889,3.7927724361419677,4.004928722577385,3.5806161497065507
2009-05-22,3.6739020347595215,3.724286928899684,3.6514086425889607,3.720388004850039,297998400,3.790673005580902,3.5338025999069216,33.413951309571374,3.7495903111361577,3.701264246324053,0.048326064812104885,0.0826330590862041,3.790673005580902,4.006826015418912,3.574519995742892
2009-05-26,3.922229528427124,3.923729515799863,3.735385399244571,3.741683664430318,636927200,3.7997453570365907,3.5547063827514647,47.35546527445539,3.7761501907193833,3.7176320449983544,0.05851814572102887,0.07781007641316906,3.7997453570365907,4.022220425900588,3.5772702881725937
2009-05-27,3.9903101921081534,4.04819224936868,3.9261286680479817,3.952221482379625,646422000,3.8134663343429565,3.5772776937484743,50.7134412525831,3.8090978832407325,3.737830426265747,0.0712674569749856,0.07650155252553237,3.8134663343429565,4.047704194422008,3.5792284742639056
2009-05-28,4.050889492034912,4.060486442886708,3.959716256613413,4.002303301627087,487552800,3.828356754779816,3.5985173273086546,58.09310806112085,3.846296592285991,3.7610199866930927,0.0852766055928984,0.07825656313900559,3.828356754779816,4.083373334858902,3.5733401747007294
2009-05-29,4.073082447052002,4.07578130159583,4.014299873478035,4.060486324294553,456534400,3.843322217464447,3.619085183143616,58.770498001728534,3.8811867237884545,3.7841357244974563,0.09705099929099825,0.08201545036940412,3.843322217464447,4.119133332984439,3.567511101944455
2009-06-01,4.179252624511719,4.198446532471135,4.078782322719729,4.092878436999683,452499600,3.861481821537018,3.641716437339783,61.95607701576076,3.9270430162074184,3.8134036430170313,0.11363937319038708,0.08834023493360071,3.861481821537018,4.174985461890932,3.5479781811831037
2009-06-02,4.183449745178223,4.238932831102158,4.149259581339804,4.168454684506897,456223600,3.872608411312103,3.664449634552002,70.99468574765011,3.96649020527985,3.840814465399342,0.12567573988050773,0.09580733592298211,3.872608411312103,4.215399220536371,3.5298176020878347
2009-06-03,4.227237701416016,4.232035977633485,4.170854452154092,4.198745959283176,565199600,3.8849647283554076,3.6844176864624023,83.0969234387004,4.006605204685414,3.8694384088079845,0.13716679587742941,0.10407922791387157,3.8849647283554076,4.260339008271857,3.509590448438958
2009-06-04,4.310912132263184,4.324108492749017,4.199945940657553,4.202644795787863,550634000,3.901819670200348,3.706755018234253,82.74022960647014,4.053421655081994,3.9021401661009625,0.15128148898103166,0.1135196801273036,3.901819670200348,4.321633696533203,3.4820056438674922
2009-06-05,4.338805675506592,4.390689378258974,4.295018540451344,4.357999586287723,632716000,3.9252276539802553,3.729656205177307,84.60340927158279,4.097326888993471,3.9344857593902685,0.16284112960320218,0.12338397002248333,3.9252276539802553,4.38775718108865,3.4626981268718606
2009-06-08,4.314211368560791,4.325607825306541,4.181651128032327,4.313312017102621,931652400,3.9472110509872436,3.750038104057312,79.9233307821184,4.130693732003828,3.9626135822917887,0.16808014971203944,0.13232320596039457,3.9472110509872436,4.44037665165358,3.454045450320908
2009-06-09,4.280322551727295,4.335505740317,4.215241690543327,4.313012340353005,676964400,3.966930258274078,3.771553692817688,76.26416070558366,4.1537135504228235,3.986147580027752,0.1675659703950716,0.13937175884733,3.966930258274078,4.480880995860714,3.4529795206874425
2009-06-10,4.206243515014648,4.26922493902031,4.147761250380884,4.267125518177763,688623600,3.9906681418418883,3.793003258705139,73.99853637852924,4.16179508343695,4.002450982619374,0.15934410081757644,0.1433662272413793,3.9906681418418883,4.502683249208493,3.478653034475283
2009-06-11,4.19724702835083,4.245532923352282,4.15525979844904,4.185251535001145,524823600,4.021349024772644,3.813895034790039,77.59876367671504,4.167249228808316,4.016880319340222,0.150368909468094,0.14476676368672226,4.021349024772644,4.5033242209286355,3.5393738286166525
2009-06-12,4.10787296295166,4.171753336464986,4.079980658098604,4.16305613645051,563085600,4.042372786998749,3.8308579683303834,74.22155154747551,4.158114418676523,4.023620515163292,0.13449390351323132,0.14271219165202406,4.042372786998749,4.49903075446227,3.5857148195352284
2009-06-15,4.081480979919434,4.106673633580615,4.045492103926332,4.07908204185881,539750400,4.062871646881104,3.844881782531738,61.81564418751514,4.146324658867741,4.027906475515598,0.11841818335214249,0.13785338999204777,4.062871646881104,4.4849292479349545,3.6408140458272524
